created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-25T19:53:31Z,1618336280739471400,1618336280739471361,@CUPRA Gracias por seguir un año más con nosotros y llevarnos al siguiente nivel internacional. Conquistaremos el mundo con marcas como vosotros y encima le regaláis un coche a mi padre. Ya quiere otro por cierto.,@CUPRA Gracias por seguir un año más con nosotros y llevarnos al siguiente nivel internacional. Conquistaremos el mundo con marcas como vosotros y encima le regaláis un coche a mi padre. Ya quiere otro por cierto.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1617574939900678100,1617574939900678144,1268169925165809700,1268169925165809664,CUPRA,,,,NA,FALSE,11,1735,FALSE,NA,FALSE,NA,es,NA,NA,213,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25T00:47:15Z,1618047815745429500,1618047815745429505,@EsportsCharts lo de los koisitos que sentido tiene,@EsportsCharts lo de los koisitos que sentido tiene,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1617960433834492e3,1617960433834491907,2324948509,2324948509,EsportsCharts,,,,NA,FALSE,28,2680,FALSE,NA,FALSE,NA,es,NA,NA,51,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T23:07:02Z,1618022594959274e3,1618022594959273986,@SpreenDMC mañana vamos a ir a por ti wacho sal de casa cagón tú amigo francés también caerá chupadme un huevo,@SpreenDMC mañana vamos a ir a por ti wacho sal de casa cagón tú amigo francés también caerá chupadme un huevo,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,1004392807522553900,1004392807522553856,SpreenDMC,,,,NA,FALSE,1275,59113,FALSE,NA,FALSE,NA,es,NA,NA,110,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T23:00:13Z,1618020876561322e3,1618020876561321986,@Tortilla_Land @auronplay lo de digrefg celebrándolo en el chat qué sentido tiene? yo flipo,@Tortilla_Land @auronplay lo de digrefg celebrándolo en el chat qué sentido tiene? yo flipo,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1618019908599812e3,1618019908599812100,1404546174833549300,1404546174833549314,Tortilla_Land,,,,NA,FALSE,359,33557,FALSE,NA,FALSE,NA,es,NA,NA,91,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T22:54:31Z,1618019442314850300,1618019442314850305,Yo viendo la que se va a liar después de que Spreen haya matado a Auron. https://t.co/mDEvAlLQXt,Yo viendo la que se va a liar después de que Spreen haya matado a Auron. https://t.co/mDEvAlLQXt,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3189,97071,FALSE,NA,FALSE,NA,es,FALSE,NA,72,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T22:24:14Z,1618011824796106800,1618011824796106752,PUTO FRÍO DE LOS COJONES,PUTO FRÍO DE LOS COJONES,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10726,67838,FALSE,NA,FALSE,NA,es,NA,NA,24,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T17:54:00Z,1617943817969340400,1617943817969340416,Este es el mejor vídeo del mes. https://t.co/A0QNgWO9MV,Este es el mejor vídeo del mes. https://t.co/A0QNgWO9MV,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2221,59002,FALSE,NA,FALSE,NA,es,FALSE,NA,31,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T17:09:09Z,1617932531269263400,1617932531269263360,"FINETWORK KOI vs GUASONES.

ÚLTIMO CONTRA ÚLTIMO.

NOS VAMOS A LA GUERRA.
https://t.co/cL2WMck0xE","FINETWORK KOI vs GUASONES.

ÚLTIMO CONTRA ÚLTIMO.

NOS VAMOS A LA GUERRA.
https://t.co/cL2WMck0xE",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2086,4252,FALSE,NA,FALSE,NA,es,FALSE,NA,97,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T16:00:23Z,1617915223037575200,1617915223037575168,https://t.co/lZs3DDoRoi,https://t.co/lZs3DDoRoi,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1463,32522,FALSE,NA,FALSE,NA,zxx,FALSE,NA,0,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T13:36:47Z,1617879088055849e3,1617879088055848966,"Segundo vídeo del cambio físico. 

Llevo un mes sin fallar un día a entrenar, cuidando más mi alimentación y durmiendo con la mascarilla para no hacer apneas del sueño. 

He cambiado totalmente mi vida. Mucho ánimo a los que buscáis un cambio. Se puede. 
https://t.co/z3vpAkDYAd","Segundo vídeo del cambio físico. 

Llevo un mes sin fallar un día a entrenar, cuidando más mi alimentación y durmiendo con la mascarilla para no hacer apneas del sueño. 

He cambiado totalmente mi vida. Mucho ánimo a los que buscáis un cambio. Se puede. 
https://t.co/z3vpAkDYAd",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,888,32519,FALSE,NA,FALSE,NA,es,FALSE,NA,278,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23T23:56:05Z,1617672551899205600,1617672551899205632,Estoy hasta los cojones de esta serie. https://t.co/XlyT30CxBd,Estoy hasta los cojones de esta serie. https://t.co/XlyT30CxBd,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1651,32613,FALSE,NA,FALSE,NA,es,FALSE,NA,38,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23T20:33:21Z,1617621530741207e3,1617621530741207040,"EL PRIMER KOI - FNATIC DE LA HISTORIA

ESTAMOS PREPARADOS. @KOI @KOIxENG 

RT O MD VOY. 
https://t.co/cL2WMck0xE https://t.co/rF59g0b7WE","EL PRIMER KOI - FNATIC DE LA HISTORIA

ESTAMOS PREPARADOS. @KOI @KOIxENG 

RT O MD VOY. 
https://t.co/cL2WMck0xE https://t.co/rF59g0b7WE",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9395,10485,FALSE,NA,FALSE,NA,es,FALSE,NA,112,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23T01:59:42Z,1617341269432504300,1617341269432504320,@AbrahamMateo Y por qué no vienes a pelear?,@AbrahamMateo Y por qué no vienes a pelear?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1617327009364951e3,1617327009364951042,205575837,205575837,AbrahamMateo,,,,NA,FALSE,121,10234,FALSE,NA,FALSE,NA,es,NA,NA,43,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23T01:49:00Z,1617338577402351600,1617338577402351617,@Nancla3 yo creo que ganamos la liga y nos pones top 6,@Nancla3 yo creo que ganamos la liga y nos pones top 6,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1617311262005776400,1617311262005776384,2762971242,2762971242,Nancla3,,,,NA,FALSE,15,2987,FALSE,NA,FALSE,NA,es,NA,NA,54,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T21:58:45Z,1617280632643637200,1617280632643637249,Gabriel Cichero está para ir a la selección de Venezuela. https://t.co/oFdl2OLuQv,Gabriel Cichero está para ir a la selección de Venezuela. https://t.co/oFdl2OLuQv,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2002,35997,FALSE,NA,FALSE,NA,es,FALSE,NA,57,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T21:22:38Z,1617271546598527e3,1617271546598526976,@Larssen00 qué bueno eres amigo quiero que lo sepas eres muy bueno,@Larssen00 qué bueno eres amigo quiero que lo sepas eres muy bueno,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1617269517553471500,1617269517553471495,1628181768,1628181768,Larssen00,,,,NA,FALSE,29,3093,FALSE,NA,FALSE,NA,es,NA,NA,66,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T20:08:20Z,1617252847669715e3,1617252847669714945,"KOI vs EXCEL
@KOI 
@KOIxENG 

JORNADA 2 de la LEC

VAMOS A POR ELLO. 
https://t.co/cL2WMcjsI6 https://t.co/d4scjqooTe","KOI vs EXCEL
@KOI 
@KOIxENG 

JORNADA 2 de la LEC

VAMOS A POR ELLO. 
https://t.co/cL2WMcjsI6 https://t.co/d4scjqooTe",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5014,8805,FALSE,NA,FALSE,NA,es,FALSE,NA,93,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T19:07:20Z,1617237495690707e3,1617237495690706945,@PorcinosFC lo de este equipo no tiene puto sentido,@PorcinosFC lo de este equipo no tiene puto sentido,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1617235153180397600,1617235153180397571,1516533278148280300,1516533278148280320,PorcinosFC,,,,NA,FALSE,43,4157,FALSE,NA,FALSE,NA,es,NA,NA,51,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T17:54:27Z,1617219155379232800,1617219155379232768,"PORCINOS FC vs RAYO DE BARCELONA

CUARTA JORNADA 

RT RT RT 
https://t.co/cL2WMcjsI6 https://t.co/pbDPwGxkvY","PORCINOS FC vs RAYO DE BARCELONA

CUARTA JORNADA 

RT RT RT 
https://t.co/cL2WMcjsI6 https://t.co/pbDPwGxkvY",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1102,7859,FALSE,NA,FALSE,NA,es,FALSE,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T15:36:46Z,1617184506267541500,1617184506267541504,@eduyuguero lo preguntaré,@eduyuguero lo preguntaré,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1617184378118963200,1617184378118963202,20410477,20410477,eduyuguero,,,,NA,FALSE,17,6003,FALSE,NA,FALSE,NA,es,NA,NA,25,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T13:00:05Z,1617145076093943800,1617145076093943810,"¿Qué artistas os gustaría que viniesen a la velada? 

Os leo y lo intento.","¿Qué artistas os gustaría que viniesen a la velada? 

Os leo y lo intento.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2140,147831,FALSE,NA,FALSE,NA,es,NA,NA,74,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-21T20:50:48Z,1616901147452739600,1616901147452739585,@Hylissangista tenemos los dos mejores CMs de Europa 😎😎😎,@Hylissangista tenemos los dos mejores CMs de Europa 😎😎😎,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1616881340733067300,1616881340733067265,1397315102064484400,1397315102064484355,Hylissangista,,,,NA,FALSE,9,1766,FALSE,NA,FALSE,NA,es,NA,NA,56,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-21T19:53:47Z,1616886796251500500,1616886796251500544,@KOI se acabó el gafe del funcionario,@KOI se acabó el gafe del funcionario,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1616880315175157800,1616880315175157762,145839961222665e4,1458399612226650114,KOI,,,,NA,FALSE,47,3497,FALSE,NA,FALSE,NA,es,NA,NA,37,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-21T18:27:05Z,1616864976890650600,1616864976890650624,"DEBUT EN LA @LEC.

KOI vs BDS
@KOI 
@KOIxENG 

RT Y ENTREN
https://t.co/cL2WMcjsI6 https://t.co/4HzRriQv6G","DEBUT EN LA @LEC.

KOI vs BDS
@KOI 
@KOIxENG 

RT Y ENTREN
https://t.co/cL2WMcjsI6 https://t.co/4HzRriQv6G",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9664,19345,FALSE,NA,FALSE,NA,fr,FALSE,NA,82,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-21T13:51:29Z,1616795622190751700,1616795622190751745,"Hoy debutamos en la LEC. 

Me cuentan hace 3 años que tendría un equipo y jugaría en la máxima competición europea y me hubiera mareado. 

Hoy cumplimos un sueño y encima lo podréis ver en mi canal de Twitch. 

Hagamos historia a las 19:00. Vamos a reventar el directo. https://t.co/pc1uh4EyP8","Hoy debutamos en la LEC. 

Me cuentan hace 3 años que tendría un equipo y jugaría en la máxima competición europea y me hubiera mareado. 

Hoy cumplimos un sueño y encima lo podréis ver en mi canal de Twitch. 

Hagamos historia a las 19:00. Vamos a reventar el directo. https://t.co/pc1uh4EyP8",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,660,8705,FALSE,NA,FALSE,NA,es,FALSE,NA,269,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-21T04:00:10Z,1616646809987817500,1616646809987817472,"Salir con mexicanos de fiesta es una experiencia que no recomiendo hacer más de una vez al año, mientras tú llevas dos chupitos de tequila y sientes que te vas a morir, ellos se han tomado treinta y cinco y te dicen “dale wey esto no es nada”","Salir con mexicanos de fiesta es una experiencia que no recomiendo hacer más de una vez al año, mientras tú llevas dos chupitos de tequila y sientes que te vas a morir, ellos se han tomado treinta y cinco y te dicen “dale wey esto no es nada”",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,11212,252126,FALSE,NA,FALSE,NA,es,NA,NA,242,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-20T23:49:15Z,1616583665630191600,1616583665630191618,@sherezade_mr GRAAAAANDEEEE,@sherezade_mr GRAAAAANDEEEE,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1616576861697446e3,1616576861697445888,1273022896491937800,1273022896491937792,sherezade_mr,,,,NA,FALSE,5,1310,FALSE,NA,FALSE,NA,en,NA,NA,27,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-20T19:02:42Z,1616511552680562700,1616511552680562691,Las finales de ls @KingsLeague se jugarán el 26 de marzo en el Camp Nou.,Las finales de ls @KingsLeague se jugarán el 26 de marzo en el Camp Nou.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1181,38569,FALSE,NA,FALSE,NA,es,NA,NA,72,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-20T18:05:42Z,1616497209708802e3,1616497209708802048,"PREVIA DE LA KINGS LEAGUE. 

Se viene la noticia del mes. Entrad porque es una barbaridad. 

ENTREN
https://t.co/cL2WMck0xE https://t.co/CWmicKGrm2","PREVIA DE LA KINGS LEAGUE. 

Se viene la noticia del mes. Entrad porque es una barbaridad. 

ENTREN
https://t.co/cL2WMck0xE https://t.co/CWmicKGrm2",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,346,13891,FALSE,NA,FALSE,NA,es,FALSE,NA,123,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-20T15:56:48Z,1616464772567892e3,1616464772567891970,@Tortilla_Land hasta aquí llegue amigos fue un placer,@Tortilla_Land hasta aquí llegue amigos fue un placer,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1616452603168305200,1616452603168305154,1404546174833549300,1404546174833549314,Tortilla_Land,,,,NA,FALSE,410,26327,FALSE,NA,FALSE,NA,es,NA,NA,53,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-20T00:33:09Z,1616232328308605e3,1616232328308604928,VAYA DÍA DE PUTA MIERDA COÑO,VAYA DÍA DE PUTA MIERDA COÑO,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8834,77835,FALSE,NA,FALSE,NA,es,NA,NA,28,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19T22:45:38Z,1616205268420857900,1616205268420857880,@rodricarreraaa ah que vives en argentina es verdad,@rodricarreraaa ah que vives en argentina es verdad,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1616205188590669800,1616205188590669846,2754746065,2754746065,IbaiLlanos,,,,NA,FALSE,56,6242,FALSE,NA,FALSE,NA,es,NA,NA,51,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19T22:45:19Z,1616205188590669800,1616205188590669846,@rodricarreraaa pero si estamos a 5 grados gilipollas,@rodricarreraaa pero si estamos a 5 grados gilipollas,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1616172507056193500,1616172507056193572,2177946643,2177946643,rodricarreraaa,,,,NA,FALSE,42,4774,FALSE,NA,FALSE,NA,es,NA,NA,53,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19T20:11:04Z,1616166369812168700,1616166369812168711,"FINETWORK KOI vs BISONS

JORNADA 3.

HAY QUE GANAR SI O SI
https://t.co/cL2WMcjsI6","FINETWORK KOI vs BISONS

JORNADA 3.

HAY QUE GANAR SI O SI
https://t.co/cL2WMcjsI6",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2010,4180,FALSE,NA,FALSE,NA,ca,FALSE,NA,82,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19T19:32:10Z,1616156581732704300,1616156581732704256,Oye lo de mi padre qué es https://t.co/pAPq9wegDJ,Oye lo de mi padre qué es https://t.co/pAPq9wegDJ,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2903,50031,FALSE,NA,FALSE,NA,es,FALSE,NA,25,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19T13:05:04Z,1616059165717266400,1616059165717266438,"Podré dar todos los partidos con imagen de @KOI de la @LEC en mi canal de Twitch. 

OFICIALMENTE TENEMOS COSTREAM.

Debutamos este sábado a las 19:00 contra BDS. 

VAMOSSSSSSSSSSSS","Podré dar todos los partidos con imagen de @KOI de la @LEC en mi canal de Twitch. 

OFICIALMENTE TENEMOS COSTREAM.

Debutamos este sábado a las 19:00 contra BDS. 

VAMOSSSSSSSSSSSS",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1240,24144,FALSE,NA,FALSE,NA,es,NA,NA,180,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18T19:44:46Z,1615797366224982e3,1615797366224982018,Los mejores primeros 30 segundos de la historia del Minecraft. https://t.co/6Ojs87CfeB,Los mejores primeros 30 segundos de la historia del Minecraft. https://t.co/6Ojs87CfeB,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1979,39229,FALSE,NA,FALSE,NA,es,FALSE,NA,62,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T21:44:09Z,1615465019336007700,1615465019336007681,"BOTÓN DE DIAMANTE. 💎

Después de 3 años subiendo contenido constante a YouTube. 

Mis editores son los mejores y vosotros también ❤️. https://t.co/JhG24VNzwT","BOTÓN DE DIAMANTE. 💎

Después de 3 años subiendo contenido constante a YouTube. 

Mis editores son los mejores y vosotros también ❤️. https://t.co/JhG24VNzwT",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1845,72129,FALSE,NA,FALSE,NA,es,FALSE,NA,133,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T20:07:55Z,1615440804134150100,1615440804134150145,"FINETWORK KOI vs FC BARCELONA

JORNADA 2

TENEMOS QUE GANAR.
https://t.co/cL2WMcjsI6","FINETWORK KOI vs FC BARCELONA

JORNADA 2

TENEMOS QUE GANAR.
https://t.co/cL2WMcjsI6",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2006,5488,FALSE,NA,FALSE,NA,pt,FALSE,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T16:11:20Z,1615381262998306800,1615381262998306816,"MINECRAFT EXTREMO #1

TEAM: REBORN, FOCUS, BIYIN, AURON.

21:00 FINETWORK KOI vs FC BARCELONA
https://t.co/cL2WMcjsI6","MINECRAFT EXTREMO #1

TEAM: REBORN, FOCUS, BIYIN, AURON.

21:00 FINETWORK KOI vs FC BARCELONA
https://t.co/cL2WMcjsI6",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,200,4551,FALSE,NA,FALSE,NA,ro,FALSE,NA,117,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T15:34:48Z,1615372070195531800,1615372070195531776,"🔥🔥🔥 EL JOKER VUELVE 🔥🔥🔥

Esta semana jugaré con el JOKER en la Kings League. 

¿Alguien sabe quién es? https://t.co/RGf8h2Q17A","🔥🔥🔥 EL JOKER VUELVE 🔥🔥🔥

Esta semana jugaré con el JOKER en la Kings League. 

¿Alguien sabe quién es? https://t.co/RGf8h2Q17A",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,784,47347,FALSE,NA,FALSE,NA,es,FALSE,NA,102,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T14:27:11Z,1615355055065948200,1615355055065948161,@Champi_14 esta casa es peor que la de G2,@Champi_14 esta casa es peor que la de G2,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1615347812249768e3,1615347812249767936,847638715,847638715,Champi_14,,,,NA,FALSE,24,3307,FALSE,NA,FALSE,NA,es,NA,NA,41,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T10:43:56Z,1615298869729890300,1615298869729890306,"@Koldo_LoL vamosssss Koldito, esto solo acaba de empezar, sigamos el plan 💜💜💜","@Koldo_LoL vamosssss Koldito, esto solo acaba de empezar, sigamos el plan 💜💜💜",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1615148744919367700,1615148744919367685,1469439122,1469439122,Koldo_LoL,,,,NA,FALSE,32,2084,FALSE,NA,FALSE,NA,es,NA,NA,77,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T10:42:26Z,1615298493739835400,1615298493739835392,@Tortilla_Land moriré el primero y seguiré siendo feliz.,@Tortilla_Land moriré el primero y seguiré siendo feliz.,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1615293627168694300,1615293627168694272,1404546174833549300,1404546174833549314,Tortilla_Land,,,,NA,FALSE,123,10418,FALSE,NA,FALSE,NA,es,NA,NA,56,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T01:09:38Z,1615154342499127300,1615154342499127297,Alguien me explica esto? https://t.co/hpjkq0rNr2,Alguien me explica esto? https://t.co/hpjkq0rNr2,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4446,98028,FALSE,NA,FALSE,NA,es,FALSE,NA,24,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-16T21:27:13Z,1615098371546529800,1615098371546529793,"FINETWORK KOI vs UCAM

EMPIEZA 2023

PRIMERA JORNADA DE SUPERLIGA

RETUIT Y UNA VELITA
https://t.co/cL2WMcjsI6 https://t.co/DeU4LLBW72","FINETWORK KOI vs UCAM

EMPIEZA 2023

PRIMERA JORNADA DE SUPERLIGA

RETUIT Y UNA VELITA
https://t.co/cL2WMcjsI6 https://t.co/DeU4LLBW72",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2548,8600,FALSE,NA,FALSE,NA,es,FALSE,NA,110,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-16T15:40:14Z,1615011049018884e3,1615011049018884096,https://t.co/340CuphCCg,https://t.co/340CuphCCg,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,19056,286810,FALSE,NA,FALSE,NA,zxx,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
